nombre,opt_gurobi,obj_gurobi,time_gurobi,opt_scip,obj_scip,time_scip,opt_roundingsat,obj_roundingsat,time_roundingsat,opt_rs_default,obj_rs_default,time_rs_default,opt_mixed-bag,obj_mixed-bag,time_mixed-bag,opt_naps,obj_naps,time_naps,min,max,vbs,opt_vbs,obj_vbs
normalized-NG.dot_luby_50null50mast_rapportOE1.0_TMAX180_K192_cod2.opb,0,0.0,3600.04,0,2.0,,0,0.1142578125,3349.15,1,0.0,1550.73,1,0.0,1936.36,0,1.0,32.006092,-35840.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_0null20mast_rapportOE1.0_TMAX180_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.01,0,2.0,,0,0.044001384961625,2000.87,0,0.1427664608459807,3304.22,0,0.5232702406370824,3600.01,0,1.0,2.346689,-69316.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_50null20mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion.opb,0,0.0,3600.0,1,0.0,1551.32,0,0.0176978818283166,675.658,0,0.0543478260869565,3306.66,0,0.0,3600.01,0,1.0,2.887867,-7176.0,0.0,0.0,1,0.0
normalized-mps-v2-20-10-markshare1.opb,0,0.0,3600.0,0,0.0857142857142857,3600.02,0,0.0571428571428571,912.057,0,0.0571428571428571,34.4208,0,0.2571428571428571,3600.0,0,1.0,263.494906,5120.0,40960.0,0.0,0,0.0
normalized-vertexcover_opt_grid_evenrowoddcolsquare_dim_140.opb,0,0.0,3600.0,0,0.0,2715.0,0,1.0,2551.42,1,0.0,310.3,1,0.0,300.313,0,0.0,0.919941,9940.0,13507.0,0.0,1,0.0
normalized-maxcut_opt_complete_6-partite_block_nvert_60.opb,0,0.0,3600.01,0,0.4782608695652174,3600.01,0,0.0,65.7738,0,0.0,3453.51,0,0.391304347826087,3600.01,0,1.0,107.099822,-900.0,-854.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_50null20mast_rapportOE1.0_TMAX120_K67_cod1.opb,1,0.0,728.68,1,0.0,384.49,0,0.3816964285714285,3298.31,0,0.5706845238095238,2791.22,0,2.0,,0,1.0,3116.942577,-5408.0,-32.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_10null20mast_rapportOE1.0_TMAX120_K67_cod2.opb,0,0.0,3600.01,0,0.0667251570003694,3600.01,0,0.0950314000738825,1984.13,0,0.1486424085703731,2885.1,0,0.5152151828592538,3600.01,0,1.0,2.712522,-43312.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_10null0mast_rapportOE2.0_TMAX15_K67_cod1.opb,1,0.0,121.92,1,0.0,241.53,1,0.0,2781.52,1,0.0,200.002,1,0.0,233.32,0,1.0,15.950888,-3285.0,0.0,0.0,1,0.0
normalized-NG.dot_fibo_0null0mast_rapportOE2.0_TMAX60_K192_cod1.opb,0,0.0,3600.04,0,2.0,,0,0.9024330602763174,1087.83,0,0.7238415454212006,3277.19,0,2.0,,0,1.0,100.316614,-163580.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_0null20mast_rapportOE1.0_TMAX300_K67_cod2_pbEq1_newVersion_binary.opb,0,0.0,3600.01,0,0.0766423357664233,3600.0,0,0.0778588807785888,1962.26,0,0.1128345498783455,3427.25,0,1.0,3600.05,0,0.3333333333333333,97.844091,-13344.0,-192.0,0.0,0,0.0
normalized-NG.dot_unif_0null20mast_rapportOE1.0_TMAX180_K192_cod1.opb,0,0.0,3600.03,0,2.0,,0,0.9044304855151531,687.263,0,0.9460418571274096,1504.67,0,2.0,,0,1.0,90.983246,-101727.0,0.0,0.0,0,0.0
normalized-clique-coloring-max-clique-n=15-t=3.opb,1,0.0,25.62,0,0.0,3600.0,0,0.0,11.1821,0,0.0,3405.66,0,2.0,,0,1.0,0.167173,12.0,15.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_0null50mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.01,0,0.0,3600.0,0,0.1014340444639769,3300.57,0,0.1312072660800555,3549.69,0,0.1292646342278993,3600.0,0,1.0,370.751627,-336132.0,-22125.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_0null0mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion_ladder.opb,0,0.0,3600.01,0,0.0660709053618517,3600.0,0,0.1225021974802226,3549.4,0,0.0894667447992968,2942.51,0,0.5219064361754078,3600.0,0,1.0,2.211449,-204780.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_20null50mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion_sequential.opb,1,0.0,21.81,1,0.0,2591.68,0,0.1354833886781763,3372.32,0,0.4761335200893911,3438.6,0,0.1040666656174753,3600.05,0,1.0,330.533206,-254342.0,-178.0,0.0,1,0.0
Init-x2-i6_pp_82.opb,0,2.0,,0,2.0,,1,0.0,528.798,1,0.0,160.999,1,0.0,581.117,0,2.0,,688.0,688.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_50null20mast_rapportOE2.0_TMAX60_K67_cod1.opb,0,0.0,3600.01,1,0.0,399.18,0,0.3212891525527925,2726.39,0,0.9950511788030616,3416.76,0,2.0,,0,1.0,70.697062,-66663.0,-1597.0,0.0,1,0.0
SMTI_25000_5_0.75_3.opb,1,0.0,679.81,0,0.4545454545454545,3600.03,1,0.0,98.8948,1,0.0,86.0574,1,0.0,401.058,0,1.0,551.080488,440.0,484.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_20null10mast_rapportOE2.0_TMAX300_K67_cod1.opb,0,0.0,3600.0,0,0.0193011928789838,3600.0,0,0.0921157588136474,418.92,0,0.1594010224677004,2585.26,0,2.0,,0,1.0,14.131337,-330964.0,0.0,0.0,0,0.0
normalized-NG.dot_luby_20null10mast_rapportOE2.0_TMAX60_K192_cod2.opb,0,0.0,3600.05,0,0.037593984962406,3600.03,0,0.2161654135338346,3082.55,0,0.0,2470.9,1,0.0,1515.43,0,1.0,31.609309,-5320.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_10null20mast_rapportOE1.0_TMAX120_K67_cod1.opb,1,0.0,127.08,1,0.0,347.91,0,0.2982866302343737,3407.65,0,0.6660216268292278,2453.15,0,2.0,,0,1.0,15.997727,-240812.0,0.0,0.0,1,0.0
normalized-sporttournament32.lin.opb,0,0.0,3600.0,0,0.0,3600.0,0,0.3582089552238806,2857.47,0,0.1343283582089552,2364.98,0,0.582089552238806,3600.0,0,1.0,0.084909,-239.0,-172.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_0null0mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.03,0,0.0,3600.01,0,0.0655157004436015,140.523,0,0.1085461421922854,3392.65,0,0.5990583003629467,3600.08,0,1.0,2.432419,-91749.0,0.0,0.0,0,0.0
normalized-comppebphp_opt_pyrheightequalsnholes_35.opb,0,0.0,3600.13,0,0.0,3455.0,0,0.0,753.878,1,0.0,117.351,1,0.0,412.349,0,2.0,,666.0,666.0,0.0,1,0.0
normalized-NG.dot_fibo_20null10mast_rapportOE1.0_TMAX15_K192_cod1.opb,1,0.0,944.97,1,0.0,1029.49,0,0.97936562727726,3555.13,0,1.0,2657.06,0,2.0,,0,2.0,,-65676.0,-13530.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_0null50mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion_sequential.opb,1,0.0,17.17,1,0.0,967.79,1,0.0,1902.46,1,0.0,1203.84,0,1.0,3600.0,0,0.0,2030.761177,-116225.0,0.0,0.0,1,0.0
normalized-NG.dot_luby_20null0mast_rapportOE2.0_TMAX180_K192_cod1.opb,0,0.4676564156945917,3600.28,0,2.0,,0,1.0,1548.57,0,0.0,1186.6,0,0.5121951219512195,668.82,0,2.0,,-1763.0,-820.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_50null20mast_rapportOE2.0_TMAX15_K67_cod2_pbEq1_newVersion_ladder.opb,1,0.0,159.36,1,0.0,594.31,1,0.0,1230.64,1,0.0,1321.16,1,0.0,237.01,1,0.0,111.369907,-6765.0,-6765.0,0.0,1,0.0
normalized-minisat85_4_27_2.opb,1,0.0,679.64,0,0.0019230269544126,3600.0,0,0.0151194696074014,1289.37,0,0.0080038911233653,3506.87,0,0.0,3600.0,0,1.0,64.776005,3778673.0,98299449.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_50null20mast_rapportOE1.0_TMAX300_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.01,0,2.0,,0,0.1109054351642038,2599.37,0,0.0350907988382855,3527.72,0,1.0,3600.01,0,0.106357514441643,2914.149091,-66666.0,-4000.0,0.0,0,0.0
normalized-single-obj-f58-fob_fxl_loss.seq-A-2-combined-irabcde.opb,0,0.0,3600.01,1,0.0,1159.56,1,0.0,3330.92,1,0.0,150.237,0,2.0,,1,0.0,2.19546,2536006228.0,2536006228.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_20null20mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.01,0,0.0377358490566037,3600.04,0,1.0,1450.79,0,0.6163522012578616,3411.96,1,0.0,1213.38,0,0.4276729559748428,1504.857539,-5440.0,-4168.0,0.0,1,0.0
normalized-mps-v2-20-10-siena1.opb,0,0.0,3600.01,0,2.0,,0,0.9791313084926582,3525.16,0,0.837336032599762,3515.62,0,1.0,3414.87,0,2.0,,107986688000000.0,5.0932899355648e+16,0.0,0,0.0
normalized-factor-sizeN=340-sizeP=171-sizeQ=340-700380480.opb,0,2.0,,0,2.0,,0,2.0,,0,2.0,,1,0.0,69.3187,1,0.0,414.11097,1.0,1.0,0.0,1,0.0
normalized-NG.dot_fibo_0null20mast_rapportOE1.0_TMAX300_K192_cod2.opb,0,0.0,3600.08,0,1.0,3600.03,0,0.7468976353919676,2745.67,0,0.703950622168589,3599.72,0,2.0,,0,1.0,34.620764,-707686.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_50null20mast_rapportOE1.0_TMAX180_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.02,1,0.0,3569.21,0,0.0,3023.87,0,0.2823443579766537,2425.84,1,0.0,3586.65,0,1.0,2.307741,-8224.0,0.0,0.0,1,0.0
normalized-factor-sizeN=500-sizeP=251-sizeQ=500-293748522.opb,0,2.0,,0,2.0,,0,2.0,,0,2.0,,1,0.0,273.24,1,0.0,962.242705,1.0,1.0,0.0,1,0.0
normalized-wnq_n100_mw99_4.opb.PB06.opb,0,0.0,3600.21,0,0.0419826652221018,3600.01,0,0.0343986998916576,3514.43,0,0.0192307692307692,3576.11,0,0.0189599133261105,3600.01,0,1.0,1521.025098,267.0,3959.0,0.0,0,0.0
normalized-m100n500k4r1.opb,1,0.0,246.67,0,0.1666666666666666,3600.0,0,0.1666666666666666,3291.82,0,0.3333333333333333,1938.56,0,2.0,,0,1.0,22.129589,-25.0,-19.0,0.0,1,0.0
normalized-Generated_notes_20140709_1000_0.05-001.opb,1,0.0,5.38,1,0.0,96.78,0,0.9091364026308264,3569.79,0,1.0,2498.36,1,0.0,70.9,0,2.0,,-118402.0,-76438.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_0null10mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.01,0,2.0,,0,0.2202303416433444,3576.62,0,0.2262145814256419,3305.36,0,0.9742187600758349,3600.0,0,1.0,2.875465,-77537.0,0.0,0.0,0,0.0
normalized-j12026_6.std.opb,0,1.0,3600.02,0,2.0,,0,0.0,377.647,0,0.0093457943925233,2885.45,0,2.0,,0,0.0747663551401869,66.749079,190.0,297.0,0.0,0,0.0
normalized-domset_opt_hexgrid_nrowsdiv30add5_ncols_360.opb,1,0.0,605.61,1,0.0,282.86,0,0.4783599088838269,2654.72,0,0.7220956719817767,3532.1,0,2.0,,0,1.0,0.174641,1531.0,1970.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_10null10mast_rapportOE1.0_TMAX300_K67_cod2_pbEq1_newVersion_product.opb,0,0.2383050988727053,3600.01,0,2.0,,0,0.0,3201.85,0,0.1238565564376654,2314.55,0,2.0,,0,1.0,2.593081,-95982.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_20null50mast_rapportOE2.0_TMAX180_K67_cod2_pbEq1_newVersion_ladder.opb,0,0.0,3600.01,1,0.0,1203.12,0,0.3180992246016563,3373.71,0,0.0560649583515738,2945.26,0,0.0154959730859414,3600.0,0,1.0,539.557043,-188666.0,-21913.0,0.0,1,0.0
Init-x2-i9_pp_87.opb,0,2.0,,0,2.0,,1,0.0,65.225,1,0.0,61.8691,1,0.0,556.635,0,2.0,,692.0,692.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_10null10mast_rapportOE1.0_TMAX15_K67_cod2_pbEq1_newVersion_ladder.opb,1,0.0,7.67,1,0.0,108.93,1,0.0,311.8,1,0.0,464.877,1,0.0,1525.14,0,0.0,2193.084343,-5419.0,-5419.0,0.0,1,0.0
normalized-NG.dot_unif_0null50mast_rapportOE2.0_TMAX60_K192_cod2.opb,0,0.0,3600.04,0,2.0,,0,0.0317770034843205,2353.73,0,0.0,3325.98,0,0.7935191637630662,3600.06,0,1.0,27.568574,-28700.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_50null0mast_rapportOE1.0_TMAX15_K67_cod2_pbEq1_newVersion_ladder.opb,1,0.0,30.0,1,0.0,304.94,1,0.0,174.341,1,0.0,374.683,1,0.0,1964.9,1,0.0,445.103122,-20295.0,-20295.0,0.0,1,0.0
normalized-single-obj-f4-DataDisplay_2_order9.seq-A-3-combined-irabcde.opb,1,0.0,2236.53,1,0.0,1701.37,1,0.0,1753.34,1,0.0,63.0143,1,0.0,855.807,1,0.0,108.343416,134248448.0,134248448.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_50null0mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion_ladder.opb,0,0.0,3600.01,0,0.0,3600.01,0,0.0643385466659138,3591.13,0,0.1704731522782451,1432.57,0,0.903252216136864,3600.02,0,1.0,2.691573,-70844.0,0.0,0.0,0,0.0
normalized-factor-sizeN=440-sizeP=221-sizeQ=440-24744542.opb,0,2.0,,0,2.0,,0,2.0,,0,2.0,,1,0.0,176.041,1,0.0,1358.64855,1.0,1.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_10null10mast_rapportOE2.0_TMAX120_K67_cod2.opb,0,0.0,3600.03,1,0.0,240.26,1,0.0,777.098,1,0.0,200.659,0,2.0,,0,0.0,2425.811889,-2728.0,-2728.0,0.0,1,0.0
Init-x2-i8_pp_83.opb,0,2.0,,0,2.0,,1,0.0,65.8228,1,0.0,75.3679,1,0.0,580.495,0,2.0,,688.0,688.0,0.0,1,0.0
normalized-NG.dot_unif_10null50mast_rapportOE1.0_TMAX300_K192_cod1.opb,0,0.1599089821298966,3600.08,0,0.5684497538202005,3600.1,0,0.5386924027540753,273.93,0,0.0,2812.22,0,2.0,,0,1.0,87.568165,-50979.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_20null20mast_rapportOE1.0_TMAX180_K67_cod2_pbEq1_newVersion_ladder.opb,1,0.0,356.43,1,0.0,875.38,0,0.1621541949505696,3298.52,0,0.3355129692805325,3471.4,0,2.0,,0,1.0,2.41376,-373151.0,0.0,0.0,1,0.0
normalized-j12037_7.std.opb,0,1.0,3600.01,0,2.0,,0,0.0,1570.41,0,0.0543478260869565,1126.54,0,2.0,,0,0.25,12.38995,173.0,265.0,0.0,0,0.0
normalized-NG.dot_unif_0null50mast_rapportOE1.0_TMAX15_K192_cod2.opb,1,0.0,84.83,1,0.0,1603.41,1,0.0,1384.47,1,0.0,1099.27,0,0.6555385660890248,1354.35,0,1.0,32.848659,-11772.0,0.0,0.0,1,0.0
normalized-NG.dot_fibo_20null20mast_rapportOE1.0_TMAX180_K192_cod2.opb,0,0.0,3600.05,0,2.0,,0,0.6735203633167302,3575.29,0,0.7736424455513233,3291.25,0,2.0,,0,1.0,31.132458,-409560.0,0.0,0.0,0,0.0
normalized-NG.dot_fibo_20null50mast_rapportOE1.0_TMAX300_K192_cod2.opb,1,0.0,341.38,0,1.0,3600.07,0,0.1634094420038225,3581.19,0,0.8453753070639989,2583.45,0,0.0830015031052754,3600.0,0,1.0,31.385433,-671277.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_10null0mast_rapportOE1.0_TMAX15_K67_cod2_pbEq1_newVersion_sequential.opb,1,0.0,22.24,1,0.0,2122.72,1,0.0,866.569,1,0.0,389.403,1,0.0,2864.99,1,0.0,1502.599958,-4506.0,-4506.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_50null20mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.01,0,0.0810129733701311,3600.02,0,0.1486244827198839,3430.51,0,0.2296374560900151,3333.36,0,0.0429308339936909,3600.01,0,1.0,2.506614,-329367.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_10null50mast_rapportOE2.0_TMAX180_K67_cod2_pbEq1_newVersion_product.opb,1,0.0,449.64,1,0.0,978.9,1,0.0,80.2963,1,0.0,90.7158,1,0.0,363.932,0,1.0,278.944216,-4360.0,-4.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_10null20mast_rapportOE2.0_TMAX300_K67_cod3.opb,0,0.0,3600.01,0,0.1426632813867974,3600.0,0,0.0893451234459814,3517.17,0,0.3750218875853616,1173.42,0,0.3694624409035195,3600.13,0,1.0,18.319556,-68532.0,0.0,0.0,0,0.0
normalized-mult_diagcomm_opt_less_teq_nbits_34.opb,1,0.0,0.7,1,0.0,8.47,0,0.0,16.8807,0,0.0,0.180627,0,2.0,,0,0.0,0.241435,0.0,0.0,0.0,1,0.0
normalized-cov1075.opb,1,0.0,9.16,1,0.0,329.58,0,0.0,12.0837,0,0.0,1557.38,1,0.0,125.28,0,0.0,35.421637,20.0,20.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_10null0mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion.opb,0,0.0141934433347807,3600.03,0,0.0170158488927485,3600.0,0,0.0722427268779852,2300.85,0,0.0,3003.81,0,0.6781372123317412,3600.0,0,1.0,3.182746,-36848.0,0.0,0.0,0,0.0
normalized-j12021_4.std.opb,1,0.0,665.1,0,1.0,3600.01,1,0.0,297.421,1,0.0,81.4277,1,0.0,310.361,1,0.0,6.09053,135.0,138.0,0.0,1,0.0
normalized-mps-v2-20-10-van.opb,1,0.0042221299621293,1309.42,0,1.0,3600.02,0,0.0,21.048,0,0.0,256.958,0,0.0,3600.06,0,2.0,,24193312742.0,319999999936.0,0.0,1,0.0
normalized-j12011_5.std.opb,0,1.0,3600.02,0,2.0,,0,0.0,3239.59,0,0.0136986301369863,2958.3,0,2.0,,0,1.0,5.930428,227.0,300.0,0.0,0,0.0
normalized-NG.dot_fibo_10null50mast_rapportOE2.0_TMAX300_K192_cod2.opb,0,0.0,3600.04,0,1.0,3600.03,0,0.8275769452419508,1827.55,0,0.7160425255614923,2728.87,0,2.0,,0,1.0,26.958055,-383487.0,0.0,0.0,0,0.0
normalized-wnq_n100_mw99_14.opb.PB06.opb,0,0.0,3600.21,0,0.0483720930232558,3600.03,0,0.0325581395348837,3341.13,0,0.0286046511627907,3074.98,0,0.0260465116279069,3600.0,0,1.0,1272.095288,265.0,4565.0,0.0,0,0.0
normalized-NG.dot_unif_0null0mast_rapportOE1.0_TMAX15_K192_cod1.opb,1,0.0,2951.46,1,0.0,2871.4,0,0.7213899613899614,3533.33,0,1.0,3277.67,0,2.0,,0,2.0,,-12401.0,-5926.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_0null10mast_rapportOE2.0_TMAX15_K67_cod1.opb,1,0.0,57.27,1,0.0,139.2,1,0.0,161.093,1,0.0,1162.22,1,0.0,90.61,0,1.0,194.276385,-208.0,-32.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_10null20mast_rapportOE1.0_TMAX15_K67_cod2_pbEq1_newVersion_ladder.opb,1,0.0,44.85,1,0.0,1027.44,1,0.0,288.765,1,0.0,2102.91,0,1.0,3600.0,0,0.0382848392036753,3227.57378,-3445.0,-2792.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_0null50mast_rapportOE1.0_TMAX300_K67_cod2_pbEq1_newVersion.opb,0,0.0,3600.0,1,0.0,830.33,0,0.0684555096268037,3201.97,0,0.1546361348814864,3204.76,0,2.0,,0,1.0,3.17533,-630687.0,0.0,0.0,1,0.0
normalized-injcomp_opt_4layers_maxall_lastlayerdiv2_size_20.opb,1,0.0,17.46,0,0.0,3600.0,0,0.0,12.0287,0,0.0,12.3139,0,0.1,3600.0,0,1.0,0.028772,-40.0,-30.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_10null10mast_rapportOE1.0_TMAX60_K67_cod1.opb,1,0.0,297.47,1,0.0,367.01,0,0.0,3336.94,1,0.0,1367.53,0,1.0,3600.02,0,0.8977955911823647,30.345582,-2496.0,-1.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_20null50mast_rapportOE2.0_TMAX180_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.06,0,0.0391341320205707,3600.02,0,0.2532814244476968,2024.38,0,0.3805584640214731,3284.11,0,0.0149479079292172,3600.0,0,1.0,599.063348,-188666.0,-15799.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_0null0mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_product.opb,0,0.0,3600.01,0,0.0157198146113048,3600.0,0,0.1537579435233408,3528.09,0,0.1997706531606861,3293.76,0,0.5650214216318664,3600.01,0,1.0,2.534937,-125574.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_0null10mast_rapportOE1.0_TMAX15_K67_cod3.opb,1,0.0,170.41,1,0.0,249.85,1,0.0,480.011,1,0.0,271.289,1,0.0,188.31,0,1.0,12.929117,-20295.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_10null20mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion_binary.opb,0,0.0,3600.05,0,0.0471265443654062,3600.0,0,0.0518532384874578,447.319,0,0.0343972295020591,3474.11,0,0.5250374391613628,3600.0,0,1.0,3.417543,-21368.0,0.0,0.0,0,0.0
normalized-j9025_10.std.opb,0,1.0,3600.01,0,2.0,,0,0.0069444444444444,361.732,0,0.0138888888888888,2303.84,0,2.0,,0,0.0,245.713159,131.0,275.0,0.0,0,0.0
normalized-NG.dot_fibo_20null50mast_rapportOE2.0_TMAX15_K192_cod2.opb,1,0.0,614.47,0,0.4409830007390983,3600.24,0,0.0,3087.52,1,0.0,337.518,1,0.0,1072.25,0,1.0,43.497598,-33825.0,-6765.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_20null50mast_rapportOE2.0_TMAX60_K67_cod2_pbEq1_newVersion_ladder.opb,1,0.0,1764.63,1,0.0,1445.9,0,0.9098300589733748,3219.7,0,1.0,3242.53,0,2.0,,0,0.1458980353840248,1762.441614,-65676.0,-37019.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_20null50mast_rapportOE1.0_TMAX120_K67_cod1.opb,1,0.0,55.91,1,0.0,587.7,0,0.6513443191673894,3325.43,0,0.8139635732870771,1107.5,0,2.0,,0,1.0,2697.001871,-5648.0,-1036.0,0.0,1,0.0
normalized-j6030_2.std.opb,0,0.0,3600.01,0,1.0,3600.0,0,0.0,64.4367,0,0.0,979.223,0,2.0,,1,0.0,31.943547,70.0,72.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_20null10mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_product.opb,0,0.0079313435401294,3600.01,0,0.0,3600.03,0,0.043401392282287,2218.02,0,0.0275387052020282,3251.33,0,0.4069172119976918,3600.02,0,1.0,5.933138,-325796.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_50null10mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_binary.opb,0,0.0,3600.02,0,0.1688263908760168,3600.0,0,0.0006949270326615,1905.34,0,0.268078322364387,3439.37,0,0.5912193925520174,3595.75,0,1.0,8.059249,-24463.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_20null10mast_rapportOE2.0_TMAX180_K67_cod2_pbEq1_newVersion_ladder.opb,0,0.0,3600.01,1,0.0,2304.04,0,1.0,3310.7,0,0.709005376344086,3586.8,0,0.0,3600.03,0,0.043010752688172,1977.909533,-4096.0,-2608.0,0.0,1,0.0
normalized-sporttournament30.lin.opb,0,0.0,3600.01,0,0.0,3600.0,0,0.0862068965517241,1207.65,0,0.1206896551724138,1931.06,0,0.8448275862068966,3600.0,0,1.0,0.03296,-211.0,-153.0,0.0,0,0.0
normalized-NG.dot_unif_20null0mast_rapportOE1.0_TMAX60_K192_cod1.opb,0,0.0,3600.09,0,2.0,,0,0.6724600517605718,1292.56,0,1.0,58.8476,0,0.8578008880024693,3600.05,0,2.0,,-42117.0,0.0,0.0,0,0.0
normalized-ii16b1.opb,0,0.0,3600.04,0,0.0309278350515463,3600.0,0,0.0,11.0034,0,0.0,114.302,0,0.3917525773195876,3600.0,0,1.0,0.188545,1379.0,1670.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_10null20mast_rapportOE2.0_TMAX15_K67_cod2_pbEq1_newVersion.opb,1,0.0,12.99,1,0.0,186.83,1,0.0,93.944,1,0.0,83.0307,1,0.0,344.329,1,0.0,2074.099244,-3353.0,-3353.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_20null0mast_rapportOE2.0_TMAX180_K67_cod1.opb,0,0.0,3600.02,0,0.0821688575133576,3600.02,0,0.0781118004401422,3220.91,0,0.164816598421299,3500.13,0,2.0,,0,1.0,14.657847,-185849.0,0.0,0.0,0,0.0
normalized-maxcut_opt_complete_6-partite_inlv_nvert_84.opb,0,0.0,3600.13,0,0.4189189189189189,3600.03,0,0.0,2948.76,0,0.1261261261261261,2109.19,0,2.0,,0,1.0,3.721223,-1764.0,-1320.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_50null0mast_rapportOE1.0_TMAX300_K67_cod2_pbEq1_newVersion_product.opb,0,0.08959354134403,3600.01,0,2.0,,0,0.0182284394120185,1563.55,0,0.0,2165.17,0,1.0,3600.0,0,0.9310467389372667,16.372025,-80031.0,-40642.0,0.0,0,0.0
normalized-minisat50_6_9_8_ic.opb,0,0.6811394355110281,3600.02,0,0.9055669058236184,3600.01,0,0.62867759606095,1185.38,0,0.0,2873.52,0,0.4870366777038777,3600.0,0,1.0,1350.095417,41958983.0,187094077.0,0.0,0,0.0
normalized-mps-v2-20-10-aflow30a.opb,1,0.0,414.68,0,0.0024721878862793,3600.0,0,0.0012360939431396,1941.34,0,0.0,263.811,0,0.0778739184177997,3600.0,0,1.0,3001.436014,1158.0,1967.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_0null20mast_rapportOE1.0_TMAX300_K67_cod1.opb,0,0.0,3600.03,0,0.0238068686842182,3600.03,0,0.1726502258184072,3537.44,0,0.2085515807288506,2275.49,0,2.0,,0,1.0,11.735062,-609782.0,0.0,0.0,0,0.0
normalized-j1208_2.std.opb,0,1.0,3600.01,0,0.0617977528089887,3600.78,0,0.0056179775280898,507.294,0,0.0,1194.59,0,2.0,,1,0.0,241.150502,103.0,281.0,0.0,1,0.0
